Subj_idx,Stimulus,Response,Confidence,RT_decConf,Coherence,Condition,Accuracy,Block,Date
2,1,1,0.945123,0.408199,0.256,1,1,22,20150429
2,0,1,0.763157,0.234953,0.256,0,0,22,20150429
2,0,0,0.935996,0.541314,0.032,0,1,22,20150429
2,0,NaN,NaN,NaN,0.512,NaN,NaN,22,20150429
2,1,1,1,0.28804,0.128,0,1,22,20150429
2,0,0,0.270498,0.821464,0.064,1,1,22,20150429
2,1,1,0.250153,0.554723,0,0,1,22,20150429
2,1,1,0.961285,0.315207,0.512,1,1,22,20150429
2,0,1,0,1.488065,0.064,1,0,22,20150429
2,0,0,0.852714,0.221426,0.512,1,1,22,20150429
2,0,1,0.512169,0.181593,0,0,0,22,20150429
2,1,0,0.269928,0.527981,0,1,0,22,20150429
2,0,0,1,0.354854,0.032,1,1,22,20150429
2,0,1,1,1.061497,0,1,0,22,20150429
2,1,0,0.302442,0.528063,0.128,1,0,22,20150429
2,1,1,1,0.301569,0.512,1,1,22,20150429
2,1,1,0,0.32811,0.032,1,1,22,20150429
2,0,0,1,0.608074,0.064,1,1,22,20150429
2,0,1,0.741861,0.821402,0,1,0,22,20150429
2,1,1,0.374316,0.514724,0.032,0,1,22,20150429
2,1,1,0.94208,0.488377,0.512,0,1,22,20150429
2,0,0,1,0.408079,0.512,0,1,22,20150429
2,1,1,1,0.381394,0.128,1,1,22,20150429
2,0,0,0.176758,1.608191,0,0,1,22,20150429
2,1,1,1,0.36858,0.064,1,1,22,20150429
2,0,0,0.649642,0.648596,0.256,1,1,22,20150429
2,1,1,0.235893,0.741412,0.064,0,1,22,20150429
2,1,1,0.971553,0.368221,0.512,0,1,22,20150429
2,1,0,0.208892,0.834779,0.064,0,0,22,20150429
2,0,0,0.953299,0.274866,0.128,1,1,22,20150429
3,0,0,0.933904,1.507903,0.512,1,1,1,20150427
3,1,1,0.805558,1.581592,0.512,1,1,1,20150427
3,0,0,0.623783,1.661545,0.064,1,1,1,20150427
3,1,1,0.637473,1.728355,0.256,1,1,1,20150427
3,0,0,0.698699,0.76826,0.256,1,1,1,20150427
3,1,1,0.920404,1.195026,0.512,0,1,1,20150427
3,0,0,0.552859,0.901599,0,1,1,1,20150427
3,1,0,0.200526,2.741563,0.032,0,0,1,20150427
3,0,0,0.683487,0.968392,0.064,1,1,1,20150427
3,1,0,0.656297,0.861485,0.032,1,0,1,20150427
3,0,0,0.405499,1.48825,0.064,0,1,1,20150427
3,0,0,0.631768,0.848179,0.128,0,1,1,20150427
3,1,1,0.969271,1.035016,0.512,1,1,1,20150427
3,1,0,0.441246,1.421711,0,1,0,1,20150427
3,0,0,0.680825,1.101583,0.256,1,1,1,20150427
3,0,1,0.145765,3.421295,0.032,0,0,1,20150427
3,0,0,0.228477,1.674846,0.064,1,1,1,20150427
3,0,1,0.033391,1.915056,0.064,0,0,1,20150427
3,1,0,0.088913,3.141528,0.064,1,0,1,20150427
3,0,0,0.127702,1.662002,0.256,0,1,1,20150427
3,1,1,0.710677,0.821128,0.512,1,1,1,20150427
3,1,1,0.531754,0.87559,0.256,1,1,1,20150427
3,1,1,0.19292,1.288865,0.064,0,1,1,20150427
3,1,1,0.951017,0.781618,0.512,1,1,1,20150427
3,1,1,0.154892,1.381509,0,0,1,1,20150427
3,0,1,0.052786,1.594948,0.032,0,0,1,20150427
3,1,0,0.150519,1.461919,0,1,0,1,20150427
3,0,0,0.08549,1.394955,0,0,1,1,20150427
3,1,1,0.72684,0.954991,0.032,1,1,1,20150427
3,0,1,0.162308,1.768966,0.064,0,0,1,20150427
3,1,0,0.661431,0.781667,0.032,1,0,1,20150427
3,0,0,0.79396,1.221649,0.256,0,1,1,20150427
3,0,1,0.101652,2.234169,0.256,1,0,1,20150427
3,1,1,0.477944,2.821635,0.128,1,1,1,20150427
3,0,1,0.279625,1.368443,0.032,0,0,1,20150427
3,0,0,0.685579,2.475472,0.128,1,1,1,20150427
3,1,1,0.589367,1.688602,0.064,0,1,1,20150427
3,0,1,0.659339,1.247941,0,1,0,1,20150427
3,1,1,0.744713,1.900762,0.064,1,1,1,20150427
3,1,1,0.810692,1.701678,0.512,0,1,1,20150427
3,0,0,0.690332,1.261572,0.256,0,1,1,20150427
3,1,1,0.710107,1.31476,0.128,1,1,1,20150427
3,1,1,0.469958,1.941566,0.256,1,1,1,20150427
3,0,0,0.918503,2.728286,0.512,0,1,1,20150427
3,0,0,0.191589,1.794935,0.128,0,1,1,20150427
3,0,0,0.335907,2.155019,0,0,1,1,20150427
3,1,1,0.395232,2.114946,0.256,0,1,1,20150427
3,1,1,0.519775,1.661574,0.064,0,1,1,20150427
3,1,1,0.682536,0.981734,0.128,1,1,1,20150427
3,0,0,0.392189,1.554946,0,0,1,1,20150427
3,0,1,0.709537,1.155216,0.032,1,0,1,20150427
3,1,1,0.905383,1.594935,0.256,0,1,1,20150427
3,0,0,0.542402,1.447878,0.128,1,1,1,20150427
3,0,1,0.358344,1.821647,0.032,1,0,1,20150427
3,1,1,0.973644,1.236134,0.512,0,1,1,20150427
3,1,0,0.416528,1.368227,0,0,0,1,20150427
3,1,1,0.595261,0.848261,0.256,1,1,1,20150427
3,1,1,0.860319,1.008356,0.128,0,1,1,20150427
3,1,1,0.856707,2.274916,0.032,1,1,1,20150427
3,0,1,0.185885,2.088304,0.032,1,0,1,20150427
3,1,1,0.644508,2.954957,0.128,1,1,1,20150427
3,0,0,0.71372,1.434961,0.512,0,1,1,20150427
3,0,0,0.841876,0.821694,0.512,1,1,1,20150427
3,0,0,0.903291,1.06173,0.128,0,1,1,20150427
3,1,0,0.663903,1.314949,0,1,0,1,20150427
3,1,1,0.639754,0.981686,0.128,0,1,1,20150427
3,1,0,0.551909,0.621808,0,1,0,1,20150427
3,0,0,0.685008,0.608366,0,1,1,1,20150427
3,0,0,0.750417,1.088349,0.256,0,1,1,20150427
3,1,1,0.745854,1.568392,0.064,1,1,1,20150427
3,0,1,0.195202,2.168285,0,1,0,1,20150427
3,0,0,0.510268,1.23496,0.064,0,1,1,20150427
3,0,1,0.025405,1.421673,0.032,0,0,1,20150427
3,1,1,0.510078,1.821502,0.064,1,1,1,20150427
3,0,0,0.071039,1.368224,0.128,0,1,1,20150427
3,1,0,0.360816,1.501689,0,0,0,1,20150427
3,0,1,0.528711,0.782027,0.064,1,0,1,20150427
3,1,1,0.917932,1.048372,0.512,0,1,1,20150427
3,1,1,0.772284,1.155062,0.256,0,1,1,20150427
3,0,0,0.899679,1.048279,0.512,0,1,1,20150427
3,1,0,0.024264,2.80704,0.064,0,0,1,20150427
3,0,0,0.862221,1.488378,0.512,1,1,1,20150427
3,0,0,0.435352,1.34169,0.128,1,1,1,20150427
3,1,1,0.053356,1.314992,0.128,0,1,1,20150427
3,0,1,0.46007,0.888435,0.032,1,0,1,20150427
3,1,1,0.160026,1.115085,0.032,0,1,1,20150427
3,0,0,0.716952,0.781881,0.512,0,1,1,20150427
3,0,0,0.289323,1.314909,0.256,1,1,1,20150427
3,1,1,0.022743,2.394844,0,0,1,1,20150427
3,1,1,0.160977,2.354769,0.032,0,1,1,20150427
3,1,1,0.376027,0.861698,0.128,0,1,1,20150427
3,0,0,0.193871,1.221572,0.128,1,1,1,20150427
3,0,0,0.077884,1.541804,0,0,1,1,20150427
3,1,1,0.755171,1.075197,0.256,0,1,1,20150427
3,1,0,0.260231,2.061652,0.032,0,0,1,20150427
3,0,0,0.882186,1.168384,0.512,1,1,1,20150427
3,1,0,0.132075,1.201161,0.128,1,0,2,20150427
3,1,0,0.249202,1.381611,0.128,1,0,2,20150427
3,1,1,0.611043,1.915106,0,1,1,2,20150427
3,1,1,0.24521,2.386829,0.128,0,1,2,20150427
3,0,1,0.742431,1.315195,0,0,0,2,20150427
3,0,0,0.726459,0.901692,0.256,0,1,2,20150427
3,1,1,0.363098,1.848382,0.256,0,1,2,20150427
3,1,1,0.040997,1.154956,0.064,1,1,2,20150427
3,0,0,0.47319,1.541495,0.256,1,1,2,20150427
3,0,1,0.11268,1.981608,0.064,0,0,2,20150427
3,1,1,0.855756,1.594933,0.512,0,1,2,20150427
3,1,1,0.556282,1.968311,0.256,0,1,2,20150427
3,0,0,0.181702,1.341691,0.128,0,1,2,20150427
3,1,1,0.210604,2.474919,0.256,1,1,2,20150427
3,1,1,0.710107,1.608406,0.064,0,1,2,20150427
3,1,1,0.008673,2.461633,0.064,1,1,2,20150427
3,0,1,0.122188,1.408247,0.064,1,0,2,20150427
3,1,0,0.077694,1.661575,0.032,1,0,2,20150427
3,1,1,0.367851,3.101993,0,1,1,2,20150427
3,0,0,0.482697,1.04835,0.512,0,1,2,20150427
3,1,1,0.543352,2.048419,0.064,0,1,2,20150427
3,1,1,0.669227,1.568739,0.032,1,1,2,20150427
3,1,1,0.017229,3.461627,0.256,1,1,2,20150427
3,0,0,0.701361,1.434928,0.128,1,1,2,20150427
3,0,1,0.175237,4.021674,0,1,0,2,20150427
3,1,1,0.54031,0.928383,0,1,1,2,20150427
3,1,0,0.182653,1.381621,0.128,1,0,2,20150427
3,0,0,0.822101,1.328315,0.256,0,1,2,20150427
3,1,1,0.860129,1.901769,0.128,0,1,2,20150427
3,0,0,0.59355,1.501619,0.128,0,1,2,20150427
3,0,1,0.383443,1.341576,0.064,0,0,2,20150427
3,0,0,0.252815,1.18172,0.128,1,1,2,20150427
3,0,0,0.268787,2.021779,0,0,1,2,20150427
3,1,1,0.224674,1.621662,0.032,0,1,2,20150427
3,0,1,0.158885,2.634875,0.256,1,0,2,20150427
3,1,0,0.279815,1.182062,0.064,1,0,2,20150427
3,1,1,0.522627,0.955469,0.032,0,1,2,20150427
3,1,1,0.675311,0.568267,0.512,1,1,2,20150427
3,1,1,0.701361,0.888146,0.064,0,1,2,20150427
3,1,1,0.877622,1.235064,0.512,1,1,2,20150427
3,1,1,0.751938,0.968492,0.128,0,1,2,20150427
3,0,0,0.90139,1.208414,0.512,1,1,2,20150427
3,0,0,0.775896,0.941682,0,1,1,2,20150427
3,0,0,0.738628,1.075033,0.128,1,1,2,20150427
3,0,1,0,3.19496,0,1,0,2,20150427
3,1,1,0.443528,1.874888,0.064,0,1,2,20150427
3,1,1,0.682156,0.981554,0.256,1,1,2,20150427
3,0,1,0.19254,2.781517,0.032,0,0,2,20150427
3,0,1,0.604198,1.048622,0.032,0,0,2,20150427
3,0,0,0.162308,2.301601,0.128,0,1,2,20150427
3,1,1,0.264034,1.5817,0,0,1,2,20150427
3,0,0,0.867355,1.1817,0.512,0,1,2,20150427
3,1,1,0.916982,0.915004,0.512,0,1,2,20150427
3,1,0,0.411014,1.541647,0.064,1,0,2,20150427
3,1,1,0.826664,1.261665,0.256,1,1,2,20150427
3,0,1,0.435922,0.821721,0.032,1,0,2,20150427
3,0,1,0,1.954593,0.064,0,0,2,20150427
3,0,0,0.216308,1.488409,0.032,0,1,2,20150427
3,1,1,0.878193,0.740689,0.512,1,1,2,20150427
3,0,0,0.691283,1.061512,0.064,1,1,2,20150427
3,0,1,0.24616,1.74162,0.064,1,0,2,20150427
3,0,0,0.79491,0.608478,0.512,1,1,2,20150427
3,1,1,0.625874,0.648266,0.032,1,1,2,20150427
3,1,1,0.916792,1.315032,0.512,0,1,2,20150427
3,1,1,0.277153,2.141648,0,0,1,2,20150427
3,1,1,0.802326,1.301468,0.512,1,1,2,20150427
3,1,1,0.548867,1.101756,0.128,0,1,2,20150427
3,0,0,0.104694,2.154981,0,1,1,2,20150427
3,0,0,0.722656,1.021703,0.256,0,1,2,20150427
3,1,1,0.55305,2.288252,0.256,0,1,2,20150427
3,0,0,0.849481,1.061632,0.512,0,1,2,20150427
3,1,1,0,3.501655,0.032,0,1,2,20150427
3,1,1,0.849481,2.101634,0.512,0,1,2,20150427
3,0,0,0.187787,1.341566,0.032,1,1,2,20150427
3,0,0,0.619219,0.968222,0.256,0,1,2,20150427
3,1,0,0.220681,1.475011,0,0,0,2,20150427
3,0,0,0.726649,0.78169,0.128,1,1,2,20150427
3,0,0,0.787495,0.927871,0.256,1,1,2,20150427
3,1,0,0.12485,1.568305,0.032,1,0,2,20150427
3,0,0,0.893594,1.30182,0.256,1,1,2,20150427
3,0,0,0.908806,1.235068,0.512,0,1,2,20150427
3,1,0,0.390098,1.274833,0,0,0,2,20150427
3,0,0,0.911087,0.942261,0.512,1,1,2,20150427
3,0,0,0,1.448262,0,0,1,2,20150427
3,0,1,0,1.688274,0.064,1,0,2,20150427
3,0,0,0,2.421701,0.064,0,1,2,20150427
3,0,1,0.113251,0.555027,0.032,1,0,2,20150427
3,0,0,0.946073,1.061498,0.512,1,1,2,20150427
3,0,0,0.149948,1.648363,0.032,0,1,2,20150427
3,0,0,0,3.23487,0,0,1,2,20150427
3,0,0,0.077314,1.288387,0.128,0,1,2,20150427
3,1,1,0.183794,1.475036,0.032,0,1,2,20150427
3,1,1,0.070089,1.528365,0,1,1,2,20150427
3,0,1,0.240836,3.048365,0.032,1,0,2,20150427
3,1,0,0.102793,1.381715,0.128,1,0,2,20150427
3,1,1,0.549057,0.888684,0.256,0,1,2,20150427
3,0,1,0.212125,1.613776,0.032,0,0,3,20150427
3,1,1,0.381351,2.168195,0.128,1,1,3,20150427
3,1,1,0.489732,1.181626,0,0,1,3,20150427
3,1,1,0.555712,1.341502,0.064,0,1,3,20150427
3,1,1,0.966799,1.221647,0.512,1,1,3,20150427
3,0,0,0.440295,2.528202,0.256,0,1,3,20150427
3,1,1,0.471289,1.448327,0.128,0,1,3,20150427
3,0,0,0.2994,2.754772,0.128,0,1,3,20150427
3,1,1,0.819819,0.861619,0.256,1,1,3,20150427
3,1,1,0.963567,1.661591,0.512,0,1,3,20150427
3,0,1,0.428126,2.061601,0.064,0,0,3,20150427
3,0,0,0.905573,1.034926,0.512,0,1,3,20150427
3,1,1,0.797382,1.195078,0.128,0,1,3,20150427
3,1,1,0.342562,0.821269,0.128,0,1,3,20150427
3,1,0,0.223343,1.394957,0.032,1,0,3,20150427
3,1,1,0.424514,0.768192,0.032,0,1,3,20150427
3,1,1,0.280386,0.954882,0.032,0,1,3,20150427
3,0,1,0.718663,0.661577,0.032,1,0,3,20150427
3,1,1,0.170484,0.981681,0.032,1,1,3,20150427
3,1,1,0.873629,0.795091,0.512,0,1,3,20150427
3,0,0,0.773615,1.421405,0.512,0,1,3,20150427
3,1,0,0.510458,1.154932,0,0,0,3,20150427
3,1,1,0.413866,2.581422,0.128,1,1,3,20150427
3,0,0,0.852904,0.781517,0.128,1,1,3,20150427
3,1,1,0.600965,1.595231,0.064,1,1,3,20150427
3,0,1,0.16592,2.448367,0.032,0,0,3,20150427
3,1,0,0.679874,1.461688,0,1,0,3,20150427
3,1,1,0.09861,1.301894,0.064,0,1,3,20150427
3,0,0,0.239505,1.808348,0.256,0,1,3,20150427
3,0,0,0.692234,0.701791,0.512,1,1,3,20150427
3,0,0,0.840354,1.568304,0.064,1,1,3,20150427
3,1,1,0.351119,1.994955,0.032,0,1,3,20150427
3,1,1,0.761445,1.355325,0.512,0,1,3,20150427
3,1,1,0.103364,1.688179,0.064,1,1,3,20150427
3,0,0,0.731213,1.19488,0.128,1,1,3,20150427
3,0,0,0.469387,2.394918,0.256,0,1,3,20150427
3,1,1,0.207752,1.51493,0,1,1,3,20150427
3,1,1,0.963757,1.208249,0.512,1,1,3,20150427
3,0,0,0.824953,1.274859,0.064,1,1,3,20150427
3,1,1,0.39314,1.781674,0.064,1,1,3,20150427
3,0,0,0.463683,1.127589,0.128,0,1,3,20150427
3,0,0,0.989046,1.248526,0.064,1,1,3,20150427
3,0,0,0.627205,0.674968,0.064,0,1,3,20150427
3,0,1,0.469767,0.728281,0,0,0,3,20150427
3,0,0,0.658959,0.753873,0.032,1,1,3,20150427
3,0,0,0.891883,0.661533,0.256,1,1,3,20150427
3,0,0,0.652874,0.635066,0.064,0,1,3,20150427
3,0,0,0.958243,0.928141,0.512,1,1,3,20150427
3,0,1,0.789777,0.95474,0,0,0,3,20150427
3,1,1,0.943982,0.741354,0.256,0,1,3,20150427
3,1,1,0.96851,1.354967,0.128,0,1,3,20150427
3,0,1,0.467296,0.541673,0,1,0,3,20150427
3,0,1,0.240456,2.580311,0.032,0,0,3,20150427
3,1,1,0.871728,0.648218,0.256,0,1,3,20150427
3,1,1,0.92744,0.741481,0.512,1,1,3,20150427
3,1,1,0.184934,1.461623,0.064,1,1,3,20150427
3,0,0,0.591839,0.82159,0.256,0,1,3,20150427
3,1,1,0.820199,1.248445,0.512,1,1,3,20150427
3,0,0,0.717713,1.235469,0,0,1,3,20150427
3,0,0,0.320696,2.461771,0.128,0,1,3,20150427
3,1,0,0.666374,0.901711,0,0,0,3,20150427
3,0,0,0.958813,1.021538,0.256,1,1,3,20150427
3,1,1,0.691093,0.808349,0,0,1,3,20150427
3,0,0,0.529092,0.661536,0.064,1,1,3,20150427
3,1,1,0.748896,1.115006,0.256,1,1,3,20150427
3,0,0,0.806509,0.648408,0.256,1,1,3,20150427
3,0,0,0.5405,0.635054,0.128,0,1,3,20150427
3,0,0,0.949876,0.781469,0.512,0,1,3,20150427
3,0,0,0.677212,0.621486,0.256,1,1,3,20150427
3,1,1,0.241977,1.568111,0.032,1,1,3,20150427
3,0,0,0.439155,1.008298,0,0,1,3,20150427
3,1,1,0.577958,0.63504,0.064,0,1,3,20150427
3,1,1,0.143864,1.128171,0.256,0,1,3,20150427
3,1,1,0.030729,2.181563,0.128,1,1,3,20150427
3,1,0,0.343893,2.328112,0,1,0,3,20150427
3,1,1,0.921165,1.021581,0.256,1,1,3,20150427
3,0,0,0.403978,1.288299,0,1,1,3,20150427
3,0,0,0.940749,1.008455,0.512,0,1,3,20150427
3,1,1,0.260421,2.06164,0.032,0,1,3,20150427
3,1,0,0.631959,1.567728,0.032,1,0,3,20150427
3,1,1,0.851383,0.768244,0.256,1,1,3,20150427
3,0,1,0.84777,1.221585,0.032,1,0,3,20150427
3,0,0,0.83484,0.634985,0.128,1,1,3,20150427
3,1,1,0.288942,1.180682,0.064,0,1,3,20150427
3,0,1,0.785213,0.808408,0,1,0,3,20150427
3,1,1,0.95463,0.941716,0.256,0,1,3,20150427
3,0,0,0.86165,0.808329,0.512,1,1,3,20150427
3,0,1,0,2.914861,0.032,0,0,3,20150427
3,0,0,0.799284,0.661667,0.512,1,1,3,20150427
3,1,0,0.690713,1.981787,0,1,0,3,20150427
3,0,0,0.636142,1.914936,0.064,0,1,3,20150427
3,0,0,0.375457,1.968444,0.032,1,1,3,20150427
3,1,1,0.746804,0.808322,0.512,0,1,3,20150427
3,0,0,0.577008,1.674989,0,1,1,3,20150427
3,1,1,0.734065,2.394786,0.128,1,1,3,20150427
3,0,0,0.837883,1.275087,0.128,1,1,3,20150427
3,1,1,0.554,0.813706,0.032,1,1,4,20150427
3,0,0,0.498479,0.914953,0.256,0,1,4,20150427
3,0,0,0.63386,0.941503,0,1,1,4,20150427
3,0,0,0.856136,0.914884,0.256,1,1,4,20150427
3,0,0,0.943221,0.781542,0.512,0,1,4,20150427
3,1,1,0.007342,2.074911,0,0,1,4,20150427
3,1,0,0.837692,1.315007,0.064,1,0,4,20150427
3,0,0,0.872488,0.634934,0.128,1,1,4,20150427
3,0,0,0.492394,0.728363,0.256,1,1,4,20150427
3,0,1,0.231329,1.755027,0.032,1,0,4,20150427
3,1,1,0.416147,1.714856,0,1,1,4,20150427
3,0,1,0.078455,2.341625,0,1,0,4,20150427
3,1,1,0.785974,0.914941,0.512,0,1,4,20150427
3,1,1,0.573015,0.994951,0.256,1,1,4,20150427
3,1,1,0.195773,2.608261,0.032,0,1,4,20150427
3,0,0,0.836932,0.76841,0.256,0,1,4,20150427
3,0,1,0,3.4083,0.032,0,0,4,20150427
3,1,0,0.491253,0.995028,0.032,0,0,4,20150427
3,0,0,0.651733,1.088914,0.032,1,1,4,20150427
3,0,0,0.865643,0.541802,0.512,0,1,4,20150427
3,0,0,0.929151,0.941539,0.512,1,1,4,20150427
3,1,1,0.791488,0.7951,0.256,1,1,4,20150427
3,0,0,0.90196,0.874972,0.256,0,1,4,20150427
3,1,1,0.899108,0.635066,0.512,1,1,4,20150427
3,1,1,0.396943,2.128262,0.064,0,1,4,20150427
3,0,0,0.691663,1.168433,0.128,0,1,4,20150427
3,1,1,0.602487,0.955023,0.128,0,1,4,20150427
3,1,1,0.854805,0.741623,0.512,0,1,4,20150427
3,1,1,0.867735,2.354928,0.512,1,1,4,20150427
3,0,0,0.734826,0.568457,0.128,0,1,4,20150427
3,0,1,0.421852,1.141691,0.128,0,0,4,20150427
3,1,1,0.943602,0.58077,0.256,0,1,4,20150427
3,1,1,0.882186,1.128257,0.256,1,1,4,20150427
3,0,0,0.369372,1.474977,0.032,0,1,4,20150427
3,0,1,0.45969,0.968287,0.128,0,0,4,20150427
3,1,1,0,2.461646,0.128,1,1,4,20150427
3,1,1,0.399605,0.70161,0.064,0,1,4,20150427
3,1,1,0.056018,3.58145,0.128,1,1,4,20150427
3,1,1,0.384394,1.168478,0.032,0,1,4,20150427
3,1,0,0.666374,0.7016,0.032,0,0,4,20150427
3,1,1,0.322407,1.168345,0,1,1,4,20150427
3,0,1,0.408351,1.381461,0.064,0,0,4,20150427
3,0,0,0.681586,0.875047,0.256,0,1,4,20150427
3,1,1,0,1.662151,0.032,1,1,4,20150427
3,0,0,0.772664,0.941467,0.128,1,1,4,20150427
3,1,1,0.737488,0.728297,0.256,1,1,4,20150427
3,0,0,0,2.008338,0.064,0,1,4,20150427
3,1,0,0.060772,0.941664,0,0,0,4,20150427
3,1,1,0.203188,1.048432,0.064,1,1,4,20150427
3,1,0,0.249583,1.221467,0.064,0,0,4,20150427
3,0,0,0.751748,1.848105,0.512,1,1,4,20150427
3,1,1,0.51293,0.754926,0.064,0,1,4,20150427
3,0,1,0,2.501443,0,0,0,4,20150427
3,1,1,0.724178,0.648333,0.032,1,1,4,20150427
3,1,1,0.025405,2.221487,0,0,1,4,20150427
3,0,0,0.663332,1.181727,0,1,1,4,20150427
3,1,1,0.712199,1.074946,0.128,1,1,4,20150427
3,0,0,1,0.954779,0.128,1,1,4,20150427
3,1,0,0.413485,2.52822,0,0,0,4,20150427
3,1,1,0.383253,1.40823,0.128,1,1,4,20150427
3,0,0,0.855566,0.794919,0.064,1,1,4,20150427
3,0,1,0,2.701635,0.032,1,0,4,20150427
3,1,0,0.345795,1.768824,0,1,0,4,20150427
3,1,1,0.237984,0.981643,0.128,0,1,4,20150427
3,1,1,0.509127,0.914912,0.256,0,1,4,20150427
3,0,1,0.53993,2.674892,0.032,1,0,4,20150427
3,0,0,0.775136,0.688405,0.512,0,1,4,20150427
3,1,1,0.846629,0.634965,0.512,1,1,4,20150427
3,1,1,0.612754,1.395071,0.032,1,1,4,20150427
3,1,1,0.971933,1.234914,0.256,0,1,4,20150427
3,0,1,0.745093,0.715054,0.032,0,0,4,20150427
3,1,1,0.936756,0.728144,0.512,0,1,4,20150427
3,0,0,0,2.768194,0,0,1,4,20150427
3,0,0,0.869446,0.821514,0.128,1,1,4,20150427
3,0,0,0.935616,0.728399,0.512,0,1,4,20150427
3,1,1,0,2.555022,0.064,1,1,4,20150427
3,0,0,0.359105,1.088291,0.064,0,1,4,20150427
3,0,NaN,NaN,NaN,0.064,NaN,NaN,4,20150427
3,0,0,0.802896,0.60818,0.512,1,1,4,20150427
3,1,1,0.710677,0.608322,0.256,0,1,4,20150427
3,1,0,0.638804,2.021593,0.064,1,0,4,20150427
3,0,1,0.802706,0.555037,0.064,1,0,4,20150427
3,1,1,0.374316,1.968227,0,1,1,4,20150427
3,0,0,0.755361,1.71489,0,0,1,4,20150427
3,0,1,0.783502,0.52825,0.064,1,0,4,20150427
3,0,1,0,3.261624,0.032,0,0,4,20150427
3,0,0,0.688811,0.821563,0.256,1,1,4,20150427
3,1,1,0.678543,1.301722,0.512,0,1,4,20150427
3,0,0,0.851383,1.835077,0.512,1,1,4,20150427
3,0,0,0.492965,1.701429,0.256,1,1,4,20150427
3,0,0,0.837692,0.834916,0.064,1,1,4,20150427
3,1,1,0.644318,0.621869,0.512,1,1,4,20150427
3,1,1,0.231519,2.354812,0.128,0,1,4,20150427
3,0,0,0.318985,1.088173,0,1,1,4,20150427
3,1,0,0.094617,1.675079,0.128,0,0,4,20150427
3,0,0,0.58024,0.848371,0,0,1,4,20150427
3,1,0,0.46045,1.547326,0.064,1,0,5,20150427
3,1,1,0.708776,0.728417,0.256,1,1,5,20150427
3,1,1,0.790347,0.83535,0.256,1,1,5,20150427
3,1,1,0.893975,0.581934,0.512,1,1,5,20150427
3,0,0,0.62074,0.821671,0.256,1,1,5,20150427
3,0,0,0.689762,0.808318,0.512,1,1,5,20150427
3,1,1,0.39333,2.007965,0.064,1,1,5,20150427
3,0,0,0.641085,0.608689,0.064,1,1,5,20150427
3,0,0,0.866784,0.541631,0.512,0,1,5,20150427
3,1,1,0.786164,0.688419,0.512,0,1,5,20150427
3,0,0,0.905953,0.981932,0.256,0,1,5,20150427
3,1,0,0.145765,2.79515,0.128,1,0,5,20150427
3,1,0,0.331154,1.208375,0.032,0,0,5,20150427
3,0,0,0.786164,1.795031,0.512,1,1,5,20150427
3,1,1,0.569972,1.115026,0.256,0,1,5,20150427
3,1,0,0.806319,1.15504,0,1,0,5,20150427
3,0,0,0.35283,1.315086,0,0,1,5,20150427
3,0,0,0.793199,1.821761,0,1,1,5,20150427
3,1,1,0.645078,1.848359,0.064,1,1,5,20150427
3,1,1,0.320886,2.074818,0.256,0,1,5,20150427
3,1,1,0.721896,0.901743,0.512,1,1,5,20150427
3,0,0,0.797192,0.875006,0.512,0,1,5,20150427
3,1,1,0.769241,1.367281,0.256,0,1,5,20150427
3,1,1,0,3.10165,0.128,0,1,5,20150427
3,1,1,0.211554,1.168482,0.064,0,1,5,20150427
3,0,0,0.759544,1.168408,0.512,0,1,5,20150427
3,0,1,0.694515,0.928522,0.032,0,0,5,20150427
3,0,0,0.805368,0.567595,0,1,1,5,20150427
3,0,0,0.691853,0.755087,0.128,0,1,5,20150427
3,0,0,0.907284,0.661811,0.064,1,1,5,20150427
3,0,0,0.814875,0.68847,0.512,0,1,5,20150427
3,0,0,0.369563,2.354977,0,0,1,5,20150427
3,1,1,0.772474,0.635115,0.256,1,1,5,20150427
3,0,1,0,3.568261,0.064,0,0,5,20150427
3,0,0,0.993229,2.061821,0.064,1,1,5,20150427
3,1,0,0.812213,0.861742,0,0,0,5,20150427
3,0,1,0,1.848278,0.064,0,0,5,20150427
3,0,0,0.471098,1.568328,0.032,0,1,5,20150427
3,0,0,0.656867,0.795017,0.128,1,1,5,20150427
3,0,0,0.757262,0.648359,0.064,1,1,5,20150427
3,1,1,0.403978,1.408262,0.032,0,1,5,20150427
3,1,0,0.735396,0.661743,0.032,1,0,5,20150427
3,1,0,0.913749,0.741761,0,1,0,5,20150427
3,1,1,0.087962,1.354893,0.064,0,1,5,20150427
3,1,1,0.193301,1.48836,0.128,0,1,5,20150427
3,1,1,0.356443,1.701826,0.128,0,1,5,20150427
3,1,1,0.457598,0.741458,0.064,0,1,5,20150427
3,0,0,0.602106,0.781833,0.512,1,1,5,20150427
3,0,0,0.771713,0.901598,0.032,1,1,5,20150427
3,1,1,0.650593,1.341799,0.128,1,1,5,20150427
3,1,0,0.652874,0.954936,0,0,0,5,20150427
3,0,0,0.80746,0.754927,0.256,0,1,5,20150427
3,0,0,0.907855,0.568517,0.128,0,1,5,20150427
3,1,1,0.399415,1.008503,0.064,0,1,5,20150427
3,0,0,0.885228,0.714943,0.256,1,1,5,20150427
3,0,1,0.760114,1.101709,0,1,0,5,20150427
3,1,1,0.857467,0.701609,0.512,0,1,5,20150427
3,1,1,0.411774,1.728245,0,0,1,5,20150427
3,0,0,0.670177,0.661664,0.032,1,1,5,20150427
